ID, X, Y
5_6_12,14.30775837,46.48234447
5_6_12,14.324679,46.48229219
5_6_12,14.34159964,46.48223991
5_6_12,14.35852027,46.48218764
5_6_13,14.27393668,46.48339504
5_6_13,14.29084498,46.48274708
5_6_13,14.30775837,46.48234447
5_6_13,14.324679,46.48229219
5_6_13,14.34159964,46.48223991
5_6_13,14.35852027,46.48218764
5_6_13,14.37544088,46.4821295
5_6_14,14.29084498,46.48274708
5_6_14,14.30775837,46.48234447
5_6_14,14.324679,46.48229219
5_6_14,14.34159964,46.48223991
5_6_14,14.35852027,46.48218764
5_6_14,14.37544088,46.4821295
5_6_14,14.39236147,46.48206427
5_6_15,14.30775837,46.48234447
5_6_15,14.324679,46.48229219
5_6_15,14.34159964,46.48223991
5_6_15,14.35852027,46.48218764
5_6_15,14.37544088,46.4821295
5_6_15,14.39236147,46.48206427
5_6_15,14.40928206,46.48199903
5_6_16,14.324679,46.48229219
5_6_16,14.34159964,46.48223991
5_6_16,14.35852027,46.48218764
5_6_16,14.37544088,46.4821295
5_6_16,14.39236147,46.48206427
5_6_16,14.40928206,46.48199903
5_6_16,14.42620265,46.4819338
5_6_17,14.34159964,46.48223991
5_6_17,14.35852027,46.48218764
5_6_17,14.37544088,46.4821295
5_6_17,14.39236147,46.48206427
5_6_17,14.40928206,46.48199903
5_6_17,14.42620265,46.4819338
5_6_17,14.4431143,46.48225364
5_6_18,14.35852027,46.48218764
5_6_18,14.37544088,46.4821295
5_6_18,14.39236147,46.48206427
5_6_18,14.40928206,46.48199903
5_6_18,14.42620265,46.4819338
5_6_18,14.4431143,46.48225364
5_6_18,14.46001363,46.48310413
5_6_19,14.37544088,46.4821295
5_6_19,14.39236147,46.48206427
5_6_19,14.40928206,46.48199903
5_6_19,14.42620265,46.4819338
5_6_19,14.4431143,46.48225364
5_6_19,14.46001363,46.48310413
5_6_19,14.47691296,46.48395462
5_6_20,14.39236147,46.48206427
5_6_20,14.40928206,46.48199903
5_6_20,14.42620265,46.4819338
5_6_20,14.4431143,46.48225364
5_6_20,14.46001363,46.48310413
5_6_20,14.47691296,46.48395462
5_6_20,14.49381228,46.48480511
5_6_21,14.40928206,46.48199903
5_6_21,14.42620265,46.4819338
5_6_21,14.4431143,46.48225364
5_6_21,14.46001363,46.48310413
5_6_21,14.47691296,46.48395462
5_6_21,14.49381228,46.48480511
5_6_21,14.51071141,46.4856478
5_6_22,14.42620265,46.4819338
5_6_22,14.4431143,46.48225364
5_6_22,14.46001363,46.48310413
5_6_22,14.47691296,46.48395462
5_6_22,14.49381228,46.48480511
5_6_22,14.51071141,46.4856478
5_6_22,14.52754609,46.48394359
5_6_23,14.4431143,46.48225364
5_6_23,14.46001363,46.48310413
5_6_23,14.47691296,46.48395462
5_6_23,14.49381228,46.48480511
5_6_23,14.51071141,46.4856478
5_6_23,14.52754609,46.48394359
5_6_23,14.54438077,46.48223939
5_6_24,14.46001363,46.48310413
5_6_24,14.47691296,46.48395462
5_6_24,14.49381228,46.48480511
5_6_24,14.51071141,46.4856478
5_6_24,14.52754609,46.48394359
5_6_24,14.54438077,46.48223939
5_6_24,14.56121544,46.48053518
5_6_25,14.47691296,46.48395462
5_6_25,14.49381228,46.48480511
5_6_25,14.51071141,46.4856478
5_6_25,14.52754609,46.48394359
5_6_25,14.54438077,46.48223939
5_6_25,14.56121544,46.48053518
5_6_25,14.57810367,46.47954159
5_6_26,14.49381228,46.48480511
5_6_26,14.51071141,46.4856478
5_6_26,14.52754609,46.48394359
5_6_26,14.54438077,46.48223939
5_6_26,14.56121544,46.48053518
5_6_26,14.57810367,46.47954159
5_6_26,14.59500362,46.47870363
5_6_27,14.51071141,46.4856478
5_6_27,14.52754609,46.48394359
5_6_27,14.54438077,46.48223939
5_6_27,14.56121544,46.48053518
5_6_27,14.57810367,46.47954159
5_6_27,14.59500362,46.47870363
5_6_27,14.61190444,46.4780469
5_6_28,14.52754609,46.48394359
5_6_28,14.54438077,46.48223939
5_6_28,14.56121544,46.48053518
5_6_28,14.57810367,46.47954159
5_6_28,14.59500362,46.47870363
5_6_28,14.61190444,46.4780469
5_6_28,14.62881166,46.47872256
5_6_29,14.54438077,46.48223939
5_6_29,14.56121544,46.48053518
5_6_29,14.57810367,46.47954159
5_6_29,14.59500362,46.47870363
5_6_29,14.61190444,46.4780469
5_6_29,14.62881166,46.47872256
5_6_29,14.64571888,46.47939822
5_6_30,14.56121544,46.48053518
5_6_30,14.57810367,46.47954159
5_6_30,14.59500362,46.47870363
5_6_30,14.61190444,46.4780469
5_6_30,14.62881166,46.47872256
5_6_30,14.64571888,46.47939822
5_6_30,14.6626261,46.48007388
5_6_31,14.57810367,46.47954159
5_6_31,14.59500362,46.47870363
5_6_31,14.61190444,46.4780469
5_6_31,14.62881166,46.47872256
5_6_31,14.64571888,46.47939822
5_6_31,14.6626261,46.48007388
5_6_31,14.67953332,46.48074954
5_6_32,14.59500362,46.47870363
5_6_32,14.61190444,46.4780469
5_6_32,14.62881166,46.47872256
5_6_32,14.64571888,46.47939822
5_6_32,14.6626261,46.48007388
5_6_32,14.67953332,46.48074954
5_6_32,14.69642301,46.48096969
5_6_33,14.61190444,46.4780469
5_6_33,14.62881166,46.47872256
5_6_33,14.64571888,46.47939822
5_6_33,14.6626261,46.48007388
5_6_33,14.67953332,46.48074954
5_6_33,14.69642301,46.48096969
5_6_33,14.71322829,46.47899659
5_6_34,14.62881166,46.47872256
5_6_34,14.64571888,46.47939822
5_6_34,14.6626261,46.48007388
5_6_34,14.67953332,46.48074954
5_6_34,14.69642301,46.48096969
5_6_34,14.71322829,46.47899659
5_6_34,14.73003358,46.47702349
5_6_35,14.64571888,46.47939822
5_6_35,14.6626261,46.48007388
5_6_35,14.67953332,46.48074954
5_6_35,14.69642301,46.48096969
5_6_35,14.71322829,46.47899659
5_6_35,14.73003358,46.47702349
5_6_35,14.74683886,46.47505039
5_6_36,14.6626261,46.48007388
5_6_36,14.67953332,46.48074954
5_6_36,14.69642301,46.48096969
5_6_36,14.71322829,46.47899659
5_6_36,14.73003358,46.47702349
5_6_36,14.74683886,46.47505039
5_6_36,14.76364372,46.47307373
5_6_37,14.67953332,46.48074954
5_6_37,14.69642301,46.48096969
5_6_37,14.71322829,46.47899659
5_6_37,14.73003358,46.47702349
5_6_37,14.74683886,46.47505039
5_6_37,14.76364372,46.47307373
5_6_37,14.78044788,46.47109106
5_6_38,14.69642301,46.48096969
5_6_38,14.71322829,46.47899659
5_6_38,14.73003358,46.47702349
5_6_38,14.74683886,46.47505039
5_6_38,14.76364372,46.47307373
5_6_38,14.78044788,46.47109106
5_6_38,14.79725203,46.4691084
5_6_39,14.71322829,46.47899659
5_6_39,14.73003358,46.47702349
5_6_39,14.74683886,46.47505039
5_6_39,14.76364372,46.47307373
5_6_39,14.78044788,46.47109106
5_6_39,14.79725203,46.4691084
5_6_39,14.81405619,46.46712573
5_6_40,14.73003358,46.47702349
5_6_40,14.74683886,46.47505039
5_6_40,14.76364372,46.47307373
5_6_40,14.78044788,46.47109106
5_6_40,14.79725203,46.4691084
5_6_40,14.81405619,46.46712573
5_6_40,14.83067982,46.46414045
5_6_41,14.74683886,46.47505039
5_6_41,14.76364372,46.47307373
5_6_41,14.78044788,46.47109106
5_6_41,14.79725203,46.4691084
5_6_41,14.81405619,46.46712573
5_6_41,14.83067982,46.46414045
5_6_41,14.84712022,46.46013746
5_6_42,14.76364372,46.47307373
5_6_42,14.78044788,46.47109106
5_6_42,14.79725203,46.4691084
5_6_42,14.81405619,46.46712573
5_6_42,14.83067982,46.46414045
5_6_42,14.84712022,46.46013746
5_6_42,14.86356062,46.45613448
5_6_43,14.78044788,46.47109106
5_6_43,14.79725203,46.4691084
5_6_43,14.81405619,46.46712573
5_6_43,14.83067982,46.46414045
5_6_43,14.84712022,46.46013746
5_6_43,14.86356062,46.45613448
5_6_43,14.88000102,46.45213149
5_6_44,14.79725203,46.4691084
5_6_44,14.81405619,46.46712573
5_6_44,14.83067982,46.46414045
5_6_44,14.84712022,46.46013746
5_6_44,14.86356062,46.45613448
5_6_44,14.88000102,46.45213149
5_6_44,14.89644141,46.4481285
5_6_45,14.81405619,46.46712573
5_6_45,14.83067982,46.46414045
5_6_45,14.84712022,46.46013746
5_6_45,14.86356062,46.45613448
5_6_45,14.88000102,46.45213149
5_6_45,14.89644141,46.4481285
5_6_45,14.91288184,46.44412564
5_6_46,14.83067982,46.46414045
5_6_46,14.84712022,46.46013746
5_6_46,14.86356062,46.45613448
5_6_46,14.88000102,46.45213149
5_6_46,14.89644141,46.4481285
5_6_46,14.91288184,46.44412564
5_6_46,14.92932232,46.44012296
5_6_47,14.84712022,46.46013746
5_6_47,14.86356062,46.45613448
5_6_47,14.88000102,46.45213149
5_6_47,14.89644141,46.4481285
5_6_47,14.91288184,46.44412564
5_6_47,14.92932232,46.44012296
5_6_47,14.94576279,46.43612027
5_6_48,14.86356062,46.45613448
5_6_48,14.88000102,46.45213149
5_6_48,14.89644141,46.4481285
5_6_48,14.91288184,46.44412564
5_6_48,14.92932232,46.44012296
5_6_48,14.94576279,46.43612027
5_6_48,14.96220326,46.43211759
5_6_49,14.88000102,46.45213149
5_6_49,14.89644141,46.4481285
5_6_49,14.91288184,46.44412564
5_6_49,14.92932232,46.44012296
5_6_49,14.94576279,46.43612027
5_6_49,14.96220326,46.43211759
5_6_49,14.97864373,46.4281149
5_6_50,14.89644141,46.4481285
5_6_50,14.91288184,46.44412564
5_6_50,14.92932232,46.44012296
5_6_50,14.94576279,46.43612027
5_6_50,14.96220326,46.43211759
5_6_50,14.97864373,46.4281149
5_6_50,14.9950842,46.42411222
5_6_51,14.91288184,46.44412564
5_6_51,14.92932232,46.44012296
5_6_51,14.94576279,46.43612027
5_6_51,14.96220326,46.43211759
5_6_51,14.97864373,46.4281149
5_6_51,14.9950842,46.42411222
5_6_51,15.01167829,46.42080525
5_6_52,14.92932232,46.44012296
5_6_52,14.94576279,46.43612027
5_6_52,14.96220326,46.43211759
5_6_52,14.97864373,46.4281149
5_6_52,14.9950842,46.42411222
5_6_52,15.01167829,46.42080525
5_6_52,15.02827565,46.41751306
5_6_53,14.94576279,46.43612027
5_6_53,14.96220326,46.43211759
5_6_53,14.97864373,46.4281149
5_6_53,14.9950842,46.42411222
5_6_53,15.01167829,46.42080525
5_6_53,15.02827565,46.41751306
5_6_53,15.044873,46.41422087
5_6_54,14.96220326,46.43211759
5_6_54,14.97864373,46.4281149
5_6_54,14.9950842,46.42411222
5_6_54,15.01167829,46.42080525
5_6_54,15.02827565,46.41751306
5_6_54,15.044873,46.41422087
5_6_54,15.06147035,46.41092868
5_6_55,14.97864373,46.4281149
5_6_55,14.9950842,46.42411222
5_6_55,15.01167829,46.42080525
5_6_55,15.02827565,46.41751306
5_6_55,15.044873,46.41422087
5_6_55,15.06147035,46.41092868
5_6_55,15.0780677,46.40763649
5_6_56,14.9950842,46.42411222
5_6_56,15.01167829,46.42080525
5_6_56,15.02827565,46.41751306
5_6_56,15.044873,46.41422087
5_6_56,15.06147035,46.41092868
5_6_56,15.0780677,46.40763649
5_6_56,15.09471493,46.40465526
5_6_57,15.01167829,46.42080525
5_6_57,15.02827565,46.41751306
5_6_57,15.044873,46.41422087
5_6_57,15.06147035,46.41092868
5_6_57,15.0780677,46.40763649
5_6_57,15.09471493,46.40465526
5_6_57,15.11150927,46.40259103
5_6_58,15.02827565,46.41751306
5_6_58,15.044873,46.41422087
5_6_58,15.06147035,46.41092868
5_6_58,15.0780677,46.40763649
5_6_58,15.09471493,46.40465526
5_6_58,15.11150927,46.40259103
5_6_58,15.1283036,46.4005268
5_6_59,15.044873,46.41422087
5_6_59,15.06147035,46.41092868
5_6_59,15.0780677,46.40763649
5_6_59,15.09471493,46.40465526
5_6_59,15.11150927,46.40259103
5_6_59,15.1283036,46.4005268
5_6_59,15.14509793,46.39846258
5_6_60,15.06147035,46.41092868
5_6_60,15.0780677,46.40763649
5_6_60,15.09471493,46.40465526
5_6_60,15.11150927,46.40259103
5_6_60,15.1283036,46.4005268
5_6_60,15.14509793,46.39846258
5_6_60,15.16189466,46.39641806
5_6_61,15.0780677,46.40763649
5_6_61,15.09471493,46.40465526
5_6_61,15.11150927,46.40259103
5_6_61,15.1283036,46.4005268
5_6_61,15.14509793,46.39846258
5_6_61,15.16189466,46.39641806
5_6_61,15.17869468,46.39440067
5_6_62,15.09471493,46.40465526
5_6_62,15.11150927,46.40259103
5_6_62,15.1283036,46.4005268
5_6_62,15.14509793,46.39846258
5_6_62,15.16189466,46.39641806
5_6_62,15.17869468,46.39440067
5_6_62,15.1954947,46.39238329
5_6_63,15.11150927,46.40259103
5_6_63,15.1283036,46.4005268
5_6_63,15.14509793,46.39846258
5_6_63,15.16189466,46.39641806
5_6_63,15.17869468,46.39440067
5_6_63,15.1954947,46.39238329
5_6_63,15.21229472,46.3903659
5_6_64,15.1283036,46.4005268
5_6_64,15.14509793,46.39846258
5_6_64,15.16189466,46.39641806
5_6_64,15.17869468,46.39440067
5_6_64,15.1954947,46.39238329
5_6_64,15.21229472,46.3903659
5_6_64,15.215092,46.39003
6_6_1,12.740609,46.262524
6_6_1,12.7485844,46.26281496
6_6_1,12.76549387,46.26343185
6_6_1,12.78240333,46.26404874
6_6_1,12.7993128,46.26466563
6_6_1,12.81622226,46.26528253
6_6_1,12.83313173,46.26589943
6_6_2,12.7485844,46.26281496
6_6_2,12.76549387,46.26343185
6_6_2,12.78240333,46.26404874
6_6_2,12.7993128,46.26466563
6_6_2,12.81622226,46.26528253
6_6_2,12.83313173,46.26589943
6_6_2,12.8500412,46.26651633
6_6_3,12.76549387,46.26343185
6_6_3,12.78240333,46.26404874
6_6_3,12.7993128,46.26466563
6_6_3,12.81622226,46.26528253
6_6_3,12.83313173,46.26589943
6_6_3,12.8500412,46.26651633
6_6_3,12.86695066,46.26713323
6_6_4,12.78240333,46.26404874
6_6_4,12.7993128,46.26466563
6_6_4,12.81622226,46.26528253
6_6_4,12.83313173,46.26589943
6_6_4,12.8500412,46.26651633
6_6_4,12.86695066,46.26713323
6_6_4,12.88386013,46.26775
6_6_5,12.7993128,46.26466563
6_6_5,12.81622226,46.26528253
6_6_5,12.83313173,46.26589943
6_6_5,12.8500412,46.26651633
6_6_5,12.86695066,46.26713323
6_6_5,12.88386013,46.26775
6_6_5,12.90076961,46.26836664
6_6_6,12.81622226,46.26528253
6_6_6,12.83313173,46.26589943
6_6_6,12.8500412,46.26651633
6_6_6,12.86695066,46.26713323
6_6_6,12.88386013,46.26775
6_6_6,12.90076961,46.26836664
6_6_6,12.91767908,46.26898329
6_6_7,12.83313173,46.26589943
6_6_7,12.8500412,46.26651633
6_6_7,12.86695066,46.26713323
6_6_7,12.88386013,46.26775
6_6_7,12.90076961,46.26836664
6_6_7,12.91767908,46.26898329
6_6_7,12.93458856,46.26959993
6_6_8,12.8500412,46.26651633
6_6_8,12.86695066,46.26713323
6_6_8,12.88386013,46.26775
6_6_8,12.90076961,46.26836664
6_6_8,12.91767908,46.26898329
6_6_8,12.93458856,46.26959993
6_6_8,12.95149803,46.27021669
6_6_9,12.86695066,46.26713323
6_6_9,12.88386013,46.26775
6_6_9,12.90076961,46.26836664
6_6_9,12.91767908,46.26898329
6_6_9,12.93458856,46.26959993
6_6_9,12.95149803,46.27021669
6_6_9,12.9684075,46.27083359
6_6_10,12.88386013,46.26775
6_6_10,12.90076961,46.26836664
6_6_10,12.91767908,46.26898329
6_6_10,12.93458856,46.26959993
6_6_10,12.95149803,46.27021669
6_6_10,12.9684075,46.27083359
6_6_10,12.98531696,46.27145049
6_6_11,12.90076961,46.26836664
6_6_11,12.91767908,46.26898329
6_6_11,12.93458856,46.26959993
6_6_11,12.95149803,46.27021669
6_6_11,12.9684075,46.27083359
6_6_11,12.98531696,46.27145049
6_6_11,13.00222643,46.27206739
6_6_12,12.91767908,46.26898329
6_6_12,12.93458856,46.26959993
6_6_12,12.95149803,46.27021669
6_6_12,12.9684075,46.27083359
6_6_12,12.98531696,46.27145049
6_6_12,13.00222643,46.27206739
6_6_12,13.01913589,46.27268429
6_6_13,12.93458856,46.26959993
6_6_13,12.95149803,46.27021669
6_6_13,12.9684075,46.27083359
6_6_13,12.98531696,46.27145049
6_6_13,13.00222643,46.27206739
6_6_13,13.01913589,46.27268429
6_6_13,13.03604536,46.27330118
6_6_14,12.95149803,46.27021669
6_6_14,12.9684075,46.27083359
6_6_14,12.98531696,46.27145049
6_6_14,13.00222643,46.27206739
6_6_14,13.01913589,46.27268429
6_6_14,13.03604536,46.27330118
6_6_14,13.05295483,46.27391807
6_6_15,12.9684075,46.27083359
6_6_15,12.98531696,46.27145049
6_6_15,13.00222643,46.27206739
6_6_15,13.01913589,46.27268429
6_6_15,13.03604536,46.27330118
6_6_15,13.05295483,46.27391807
6_6_15,13.06986429,46.27453496
6_6_16,12.98531696,46.27145049
6_6_16,13.00222643,46.27206739
6_6_16,13.01913589,46.27268429
6_6_16,13.03604536,46.27330118
6_6_16,13.05295483,46.27391807
6_6_16,13.06986429,46.27453496
6_6_16,13.086668,46.2761987
6_6_17,13.00222643,46.27206739
6_6_17,13.01913589,46.27268429
6_6_17,13.03604536,46.27330118
6_6_17,13.05295483,46.27391807
6_6_17,13.06986429,46.27453496
6_6_17,13.086668,46.2761987
6_6_17,13.10335914,46.27897651
6_6_18,13.01913589,46.27268429
6_6_18,13.03604536,46.27330118
6_6_18,13.05295483,46.27391807
6_6_18,13.06986429,46.27453496
6_6_18,13.086668,46.2761987
6_6_18,13.10335914,46.27897651
6_6_18,13.12005029,46.28175432
6_6_19,13.03604536,46.27330118
6_6_19,13.05295483,46.27391807
6_6_19,13.06986429,46.27453496
6_6_19,13.086668,46.2761987
6_6_19,13.10335914,46.27897651
6_6_19,13.12005029,46.28175432
6_6_19,13.1368141,46.28362376
6_6_20,13.05295483,46.27391807
6_6_20,13.06986429,46.27453496
6_6_20,13.086668,46.2761987
6_6_20,13.10335914,46.27897651
6_6_20,13.12005029,46.28175432
6_6_20,13.1368141,46.28362376
6_6_20,13.15373458,46.28353464
6_6_21,13.06986429,46.27453496
6_6_21,13.086668,46.2761987
6_6_21,13.10335914,46.27897651
6_6_21,13.12005029,46.28175432
6_6_21,13.1368141,46.28362376
6_6_21,13.15373458,46.28353464
6_6_21,13.17065506,46.28344552
6_6_22,13.086668,46.2761987
6_6_22,13.10335914,46.27897651
6_6_22,13.12005029,46.28175432
6_6_22,13.1368141,46.28362376
6_6_22,13.15373458,46.28353464
6_6_22,13.17065506,46.28344552
6_6_22,13.18757554,46.2833564
6_6_23,13.10335914,46.27897651
6_6_23,13.12005029,46.28175432
6_6_23,13.1368141,46.28362376
6_6_23,13.15373458,46.28353464
6_6_23,13.17065506,46.28344552
6_6_23,13.18757554,46.2833564
6_6_23,13.20448243,46.2839621
6_6_24,13.12005029,46.28175432
6_6_24,13.1368141,46.28362376
6_6_24,13.15373458,46.28353464
6_6_24,13.17065506,46.28344552
6_6_24,13.18757554,46.2833564
6_6_24,13.20448243,46.2839621
6_6_24,13.22138647,46.28471299
6_6_25,13.1368141,46.28362376
6_6_25,13.15373458,46.28353464
6_6_25,13.17065506,46.28344552
6_6_25,13.18757554,46.2833564
6_6_25,13.20448243,46.2839621
6_6_25,13.22138647,46.28471299
6_6_25,13.23829052,46.28546387
6_6_26,13.15373458,46.28353464
6_6_26,13.17065506,46.28344552
6_6_26,13.18757554,46.2833564
6_6_26,13.20448243,46.2839621
6_6_26,13.22138647,46.28471299
6_6_26,13.23829052,46.28546387
6_6_26,13.2551249,46.28425063
6_6_27,13.17065506,46.28344552
6_6_27,13.18757554,46.2833564
6_6_27,13.20448243,46.2839621
6_6_27,13.22138647,46.28471299
6_6_27,13.23829052,46.28546387
6_6_27,13.2551249,46.28425063
6_6_27,13.27193328,46.28230407
6_6_28,13.18757554,46.2833564
6_6_28,13.20448243,46.2839621
6_6_28,13.22138647,46.28471299
6_6_28,13.23829052,46.28546387
6_6_28,13.2551249,46.28425063
6_6_28,13.27193328,46.28230407
6_6_28,13.28874166,46.28035751
6_6_29,13.20448243,46.2839621
6_6_29,13.22138647,46.28471299
6_6_29,13.23829052,46.28546387
6_6_29,13.2551249,46.28425063
6_6_29,13.27193328,46.28230407
6_6_29,13.28874166,46.28035751
6_6_29,13.30557737,46.27885986
6_6_30,13.22138647,46.28471299
6_6_30,13.23829052,46.28546387
6_6_30,13.2551249,46.28425063
6_6_30,13.27193328,46.28230407
6_6_30,13.28874166,46.28035751
6_6_30,13.30557737,46.27885986
6_6_30,13.32249774,46.27875273
6_6_31,13.23829052,46.28546387
6_6_31,13.2551249,46.28425063
6_6_31,13.27193328,46.28230407
6_6_31,13.28874166,46.28035751
6_6_31,13.30557737,46.27885986
6_6_31,13.32249774,46.27875273
6_6_31,13.33941812,46.27864561
6_6_32,13.2551249,46.28425063
6_6_32,13.27193328,46.28230407
6_6_32,13.28874166,46.28035751
6_6_32,13.30557737,46.27885986
6_6_32,13.32249774,46.27875273
6_6_32,13.33941812,46.27864561
6_6_32,13.3563385,46.27853849
6_6_33,13.27193328,46.28230407
6_6_33,13.28874166,46.28035751
6_6_33,13.30557737,46.27885986
6_6_33,13.32249774,46.27875273
6_6_33,13.33941812,46.27864561
6_6_33,13.3563385,46.27853849
6_6_33,13.37325887,46.27843137
6_6_34,13.28874166,46.28035751
6_6_34,13.30557737,46.27885986
6_6_34,13.32249774,46.27875273
6_6_34,13.33941812,46.27864561
6_6_34,13.3563385,46.27853849
6_6_34,13.37325887,46.27843137
6_6_34,13.39017925,46.27832424
6_6_35,13.30557737,46.27885986
6_6_35,13.32249774,46.27875273
6_6_35,13.33941812,46.27864561
6_6_35,13.3563385,46.27853849
6_6_35,13.37325887,46.27843137
6_6_35,13.39017925,46.27832424
6_6_35,13.40709962,46.27821712
6_6_36,13.32249774,46.27875273
6_6_36,13.33941812,46.27864561
6_6_36,13.3563385,46.27853849
6_6_36,13.37325887,46.27843137
6_6_36,13.39017925,46.27832424
6_6_36,13.40709962,46.27821712
6_6_36,13.42402,46.27811
7_6_1,13.007788,46.405105
7_6_1,13.01408912,46.41330576
7_6_1,13.0243985,46.42672318
7_6_1,13.03470789,46.4401406
7_6_1,13.04115835,46.455635
7_6_1,13.0540932,46.46507358
7_6_1,13.06929227,46.47250991
7_6_2,13.01408912,46.41330576
7_6_2,13.0243985,46.42672318
7_6_2,13.03470789,46.4401406
7_6_2,13.04115835,46.455635
7_6_2,13.0540932,46.46507358
7_6_2,13.06929227,46.47250991
7_6_2,13.08449134,46.47994623
7_6_3,13.0243985,46.42672318
7_6_3,13.03470789,46.4401406
7_6_3,13.04115835,46.455635
7_6_3,13.0540932,46.46507358
7_6_3,13.06929227,46.47250991
7_6_3,13.08449134,46.47994623
7_6_3,13.09897069,46.48861088
7_6_4,13.03470789,46.4401406
7_6_4,13.04115835,46.455635
7_6_4,13.0540932,46.46507358
7_6_4,13.06929227,46.47250991
7_6_4,13.08449134,46.47994623
7_6_4,13.09897069,46.48861088
7_6_4,13.11288801,46.49823475
7_6_5,13.04115835,46.455635
7_6_5,13.0540932,46.46507358
7_6_5,13.06929227,46.47250991
7_6_5,13.08449134,46.47994623
7_6_5,13.09897069,46.48861088
7_6_5,13.11288801,46.49823475
7_6_5,13.12151793,46.51213748
7_6_6,13.0540932,46.46507358
7_6_6,13.06929227,46.47250991
7_6_6,13.08449134,46.47994623
7_6_6,13.09897069,46.48861088
7_6_6,13.11288801,46.49823475
7_6_6,13.12151793,46.51213748
7_6_6,13.12802797,46.52775574
7_6_7,13.06929227,46.47250991
7_6_7,13.08449134,46.47994623
7_6_7,13.09897069,46.48861088
7_6_7,13.11288801,46.49823475
7_6_7,13.12151793,46.51213748
7_6_7,13.12802797,46.52775574
7_6_7,13.134538,46.543374
8_6_1,13.142739,46.531078
8_6_1,13.15573749,46.52997227
8_6_1,13.17259732,46.52853808
8_6_1,13.18945714,46.52710389
8_6_1,13.20631697,46.52566969
8_6_1,13.22317679,46.5242355
8_6_1,13.24000764,46.5225028
8_6_2,13.15573749,46.52997227
8_6_2,13.17259732,46.52853808
8_6_2,13.18945714,46.52710389
8_6_2,13.20631697,46.52566969
8_6_2,13.22317679,46.5242355
8_6_2,13.24000764,46.5225028
8_6_2,13.2568285,46.52066727
8_6_3,13.17259732,46.52853808
8_6_3,13.18945714,46.52710389
8_6_3,13.20631697,46.52566969
8_6_3,13.22317679,46.5242355
8_6_3,13.24000764,46.5225028
8_6_3,13.2568285,46.52066727
8_6_3,13.27364936,46.51883173
8_6_4,13.18945714,46.52710389
8_6_4,13.20631697,46.52566969
8_6_4,13.22317679,46.5242355
8_6_4,13.24000764,46.5225028
8_6_4,13.2568285,46.52066727
8_6_4,13.27364936,46.51883173
8_6_4,13.29047023,46.51699619
8_6_5,13.20631697,46.52566969
8_6_5,13.22317679,46.5242355
8_6_5,13.24000764,46.5225028
8_6_5,13.2568285,46.52066727
8_6_5,13.27364936,46.51883173
8_6_5,13.29047023,46.51699619
8_6_5,13.30729888,46.51523358
8_6_6,13.22317679,46.5242355
8_6_6,13.24000764,46.5225028
8_6_6,13.2568285,46.52066727
8_6_6,13.27364936,46.51883173
8_6_6,13.29047023,46.51699619
8_6_6,13.30729888,46.51523358
8_6_6,13.324128,46.51347536
8_6_7,13.24000764,46.5225028
8_6_7,13.2568285,46.52066727
8_6_7,13.27364936,46.51883173
8_6_7,13.29047023,46.51699619
8_6_7,13.30729888,46.51523358
8_6_7,13.324128,46.51347536
8_6_7,13.34095712,46.51171714
8_6_8,13.2568285,46.52066727
8_6_8,13.27364936,46.51883173
8_6_8,13.29047023,46.51699619
8_6_8,13.30729888,46.51523358
8_6_8,13.324128,46.51347536
8_6_8,13.34095712,46.51171714
8_6_8,13.3578009,46.51014596
8_6_9,13.27364936,46.51883173
8_6_9,13.29047023,46.51699619
8_6_9,13.30729888,46.51523358
8_6_9,13.324128,46.51347536
8_6_9,13.34095712,46.51171714
8_6_9,13.3578009,46.51014596
8_6_9,13.3746984,46.50925985
8_6_10,13.29047023,46.51699619
8_6_10,13.30729888,46.51523358
8_6_10,13.324128,46.51347536
8_6_10,13.34095712,46.51171714
8_6_10,13.3578009,46.51014596
8_6_10,13.3746984,46.50925985
8_6_10,13.3915959,46.50837374
8_6_11,13.30729888,46.51523358
8_6_11,13.324128,46.51347536
8_6_11,13.34095712,46.51171714
8_6_11,13.3578009,46.51014596
8_6_11,13.3746984,46.50925985
8_6_11,13.3915959,46.50837374
8_6_11,13.40849338,46.5074873
8_6_12,13.324128,46.51347536
8_6_12,13.34095712,46.51171714
8_6_12,13.3578009,46.51014596
8_6_12,13.3746984,46.50925985
8_6_12,13.3915959,46.50837374
8_6_12,13.40849338,46.5074873
8_6_12,13.42539085,46.50660078
8_6_13,13.34095712,46.51171714
8_6_13,13.3578009,46.51014596
8_6_13,13.3746984,46.50925985
8_6_13,13.3915959,46.50837374
8_6_13,13.40849338,46.5074873
8_6_13,13.42539085,46.50660078
8_6_13,13.44229651,46.5060693
8_6_14,13.3578009,46.51014596
8_6_14,13.3746984,46.50925985
8_6_14,13.3915959,46.50837374
8_6_14,13.40849338,46.5074873
8_6_14,13.42539085,46.50660078
8_6_14,13.44229651,46.5060693
8_6_14,13.45921688,46.50617649
8_6_15,13.3746984,46.50925985
8_6_15,13.3915959,46.50837374
8_6_15,13.40849338,46.5074873
8_6_15,13.42539085,46.50660078
8_6_15,13.44229651,46.5060693
8_6_15,13.45921688,46.50617649
8_6_15,13.47613726,46.50628367
8_6_16,13.3915959,46.50837374
8_6_16,13.40849338,46.5074873
8_6_16,13.42539085,46.50660078
8_6_16,13.44229651,46.5060693
8_6_16,13.45921688,46.50617649
8_6_16,13.47613726,46.50628367
