#,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.8.1', start_date='2020-04-05T11:44:03', checksum=1621935961, kind='rlz-004', investigation_time=50.0, imt='MMI'"
lon,lat,depth,poe-1.0000000,poe-1.5000000,poe-2.0000000,poe-2.5000000,poe-3.0000000,poe-3.5000000,poe-4.0000000,poe-4.5000000,poe-5.0000000,poe-5.5000000,poe-6.0000000,poe-6.5000000,poe-7.0000000,poe-7.5000000,poe-8.0000000,poe-8.5000000,poe-9.0000000,poe-9.5000000,poe-10.0000000
13.56,46.8,0.0,0.99091715,0.98916925,0.98076695,0.9445194,0.82266655,0.5742755500000001,0.29459235,0.099153635,0.0196930195,0.0023201139,0.0001105425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.59,46.79,0.0,0.99093835,0.9892804500000001,0.98130435,0.9467873,0.8295907,0.5852928500000001,0.30433215,0.104309285,0.021057022999999998,0.00251850325,0.0001269782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.61,46.78,0.0,0.9909527,0.9893564,0.9816712000000001,0.94834395,0.8344259,0.59318485,0.31142505,0.108138015,0.02209286,0.0026687607,0.00013945595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.86,46.28,0.0,0.9910962999999999,0.99013765,0.9854674999999999,0.9648953,0.8901124499999999,0.69985735,0.41954199999999997,0.17469565,0.043119515,0.005847054500000001,0.0004098726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.09,46.62,0.0,0.9911548,0.9904793000000001,0.98712245,0.9723584000000001,0.91747625,0.7678633500000001,0.5071188,0.24042565,0.070219755,0.010705648,0.0007856957249999999,3.9703385e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.16,46.62,0.0,0.9911685,0.99056685,0.98753915,0.974252,0.92456235,0.78767745,0.5373059,0.26599115,0.08259025,0.01328997,0.0010007616,1.2011705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.23,46.62,0.0,0.9911804,0.99064535,0.9879112999999999,0.97594,0.93090995,0.80612845,0.56817065,0.2939501,0.09738590999999999,0.01675808,0.0013010354,2.146822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.58,46.6,0.0,0.99123495,0.9910828,0.9900624499999999,0.98533125,0.9658720999999999,0.9025848000000001,0.7570600000000001,0.5126711,0.25121345,0.075929565,0.010899335999999999,0.00052874735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
