#,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.8.1', start_date='2020-04-05T11:44:03', checksum=1621935961, kind='rlz-000', investigation_time=50.0, imt='MMI'"
lon,lat,depth,poe-1.0000000,poe-1.5000000,poe-2.0000000,poe-2.5000000,poe-3.0000000,poe-3.5000000,poe-4.0000000,poe-4.5000000,poe-5.0000000,poe-5.5000000,poe-6.0000000,poe-6.5000000,poe-7.0000000,poe-7.5000000,poe-8.0000000,poe-8.5000000,poe-9.0000000,poe-9.5000000,poe-10.0000000
13.56,46.8,0.0,0.9931686,0.9931686,0.9931686,0.99314195,0.99284425,0.9912316999999999,0.98430525,0.9590187,0.8960599499999999,0.7998832,0.69049245,0.5503234,0.37619624999999995,0.22426971,0.12090791000000001,0.059547224999999995,0.025890492499999997,0.0088768725,0.0018556958500000002
13.59,46.79,0.0,0.9931686,0.9931686,0.9931686,0.99312785,0.99274485,0.99076705,0.9824162,0.9529887,0.88385845,0.7803080499999999,0.64590915,0.4671025,0.291835,0.16388387,0.084570695,0.039532355000000005,0.015484789499999999,0.004193586,0.000575731
13.61,46.78,0.0,0.9931686,0.9931686,0.9931686,0.99311565,0.9926633499999999,0.9903945,0.9809238,0.9483682,0.87458215,0.76308835,0.6076634000000001,0.4164388,0.25043585,0.137142315,0.06926511,0.031310665,0.011378361,0.0026549675,0.00030313955
13.86,46.28,0.0,0.9931549,0.9929509,0.99175305,0.9864309,0.96546,0.9036729,0.77372525,0.5723875,0.36711170000000004,0.21319685,0.11525540000000001,0.05795128,0.025891495,0.009191001,0.0023114025,0.00039995355999999997,3.9894015e-05,2.4683305e-07,0.0
14.09,46.62,0.0,0.99316725,0.9930854,0.9924759,0.98955125,0.97726905,0.9350559,0.83213135,0.6484354,0.43375635,0.2594787,0.143735,0.07445655000000001,0.035106700000000005,0.013825602,0.0040442435,0.0008426100750000001,0.00011406335,5.38116e-06,0.0
14.16,46.62,0.0,0.99315985,0.9929956499999999,0.9919811999999999,0.98740115,0.969001,0.9124598,0.7891292,0.5912163,0.3829507,0.22396064999999998,0.12180669999999999,0.06173242,0.02799174,0.0102207315,0.00267660345,0.000487523885,5.33862e-05,9.680165e-07,0.0
14.23,46.62,0.0,0.9931461500000001,0.9928767000000001,0.9913878,0.9848863000000001,0.9599605,0.8902635,0.74924055,0.5423389000000001,0.34228654999999997,0.19658285,0.105295875,0.052299745,0.022819105,0.007759324,0.0018535854,0.000302883315,2.685916e-05,0.0,0.0
14.58,46.6,0.0,0.99310645,0.9926037,0.99009385,0.97906285,0.93795715,0.8253281,0.62439125,0.4084125,0.2419242,0.13377329999999998,0.06938322,0.032723665,0.013000374,0.0040679774,0.000965505465,0.0001468575,8.53582e-06,0.0,0.0
